"","Year","YS","YSP","Site","Point","Num_Trees","Dom_spp","Mean_DBH","Median_DBH","Max_DBH","Spp_maxDBH","Mean_decay","Num_live","Num_snags","Median_health","Num_2BI_Pl","Num_2BI_FD","Num_2BI_Sx","Perc_At","eff_HY","dist_to_cut","edge_near","cut","Spp","N_flg","NEST","type"
"139",1996,"1996_KN","1996_KN_C1","KN","C1",42,"FD",22.61190476,20.7,39.1,"PL",1.095238095,41,1,"HE",0,0,0,0.023809524,1989,1482.10302805241,340,0,NA,NA,NA,"available"
"140",1996,"1996_KN","1996_KN_C2","KN","C2",15,"FD",27.78,21,69.5,"FD",1.2,14,1,"HE",0,0,0,0,1989,1447.23823531268,260,0,NA,NA,NA,"available"
"141",1996,"1996_KN","1996_KN_C3","KN","C3",36,"PL",19.89444444,19.35,33.2,"SX",1.138888889,34,2,"HE",0,0,0,0.055555556,1989,1407.53397268987,180,0,NA,NA,NA,"available"
"142",1996,"1996_KN","1996_KN_C4","KN","C4",20,"PL",25.525,24.5,42.4,"PL",1.35,19,1,"HE",1,0,0,0,1989,1386.47053569401,120,0,NA,NA,NA,"available"
"143",1996,"1996_KN","1996_KN_C5","KN","C5",29,"PL",20.93103448,20,37,"PL",1.655172414,26,3,"HE",0,0,0,0.137931034,1989,1374.50773235803,70,0,NA,NA,NA,"available"
"144",1996,"1996_KN","1996_KN_D1","KN","D1",25,"SX",26.428,24.1,51.1,"SX",1.52,20,5,"HE",0,0,1,0.08,1989,1550.78920098415,230,0,NA,NA,NA,"available"
"145",1996,"1996_KN","1996_KN_D2","KN","D2",20,"PL",19.455,17.4,32.5,"PL",1.1,20,0,"HE",0,0,0,0.05,1989,1526.7157889958,150,0,NA,NA,NA,"available"
"146",1996,"1996_KN","1996_KN_D3","KN","D3",23,"PL",22.85217391,23.6,32,"PL",1.739130435,18,5,"HE",0,0,0,0.173913043,1989,1500.31000421775,70,0,NA,NA,NA,"available"
"147",1996,"1996_MG","1996_MG_B1","MG","B1",13,"AT",21.48461538,21.3,28,"AT",1.153846154,12,1,"HE",0,0,0,0.615384615,1985,1283.80484501742,5,0,NA,NA,NA,"available"
"148",1996,"1996_MG","1996_MG_B2","MG","B2",17,"AT",17.91764706,17.5,22,"AT",1.529411765,16,1,"HE",0,0,0,0.941176471,1985,1376.2901767972,85,0,NA,NA,NA,"available"
"149",1996,"1996_MG","1996_MG_B3","MG","B3",23,"FD",26.86521739,25,66.8,"FD",1.173913043,22,1,"HE",0,0,0,0,1985,1472.17094388241,180,0,NA,NA,NA,"available"
"150",1996,"1996_MG","1996_MG_B4","MG","B4",26,"FD",26.16538462,26.5,51.5,"FD",1.038461538,26,0,"HE",0,0,0,0.038461538,1985,1575.87022216955,240,0,NA,NA,NA,"available"
"151",1996,"1996_MG","1996_MG_C1","MG","C1",13,"AT",17.04615385,16.3,22.7,"AT",1.307692308,12,1,"HE",0,0,0,0.846153846,1985,1278.36052362877,5,0,NA,NA,NA,"available"
"152",1996,"1996_MG","1996_MG_C2","MG","C2",14,"FD",20.64285714,17.5,39.5,"FD",1.214285714,13,1,"HE",0,0,0,0,1985,1376.12004728542,60,0,NA,NA,NA,"available"
"153",1996,"1996_MG","1996_MG_C3","MG","C3",19,"FD",27.04210526,18.9,77.8,"FD",1.368421053,17,2,"HE",0,0,0,0,1985,1479.24600160049,140,0,NA,NA,NA,"available"
"154",1996,"1996_MG","1996_MG_C4","MG","C4",25,"FD",27.068,22.8,51.3,"FD",1.6,22,3,"HE",1,0,0,0.12,1985,1582.19368062639,230,0,NA,NA,NA,"available"
"155",1996,"1996_MG","1996_MG_D1","MG","D1",4,"PL",18.35,17.9,22.5,"PL",1,4,0,"HE",0,0,0,0,1985,1269.6225205921,5,0,NA,NA,NA,"available"
"156",1996,"1996_MG","1996_MG_D2","MG","D2",14,"AT",16.07857143,15.5,21,"FD",1.071428571,14,0,"HE",0,0,0,0.928571429,1985,1363.50815545276,15,0,NA,NA,NA,"available"
"157",1996,"1996_MG","1996_MG_D3","MG","D3",13,"FD",29.80769231,19,79.6,"FD",1.461538462,10,3,"HE",0,0,0,0,1985,1471.1894928162,125,0,NA,NA,NA,"available"
"158",1996,"1996_MG","1996_MG_D4","MG","D4",18,"FD",23.36111111,20.6,63.6,"FD",1.111111111,17,1,"HE",0,0,0,0.055555556,1985,1571.12041333566,225,0,NA,NA,NA,"available"
"159",1996,"1996_MG","1996_MG_E1","MG","E1",4,"PL",17.375,16.35,21.7,"AT",1.25,4,0,"HE",0,0,0,0.25,1985,1282.18501681057,5,0,NA,NA,NA,"available"
"160",1996,"1996_MG","1996_MG_E2","MG","E2",19,"FD",23.86315789,20.1,76.7,"FD",1.157894737,18,1,"HE",0,0,0,0,1985,1388.07281103953,40,0,NA,NA,NA,"available"
"161",1996,"1996_MG","1996_MG_E3","MG","E3",24,"FD",21.69166667,18.3,84.5,"FD",1.333333333,22,2,"HE",0,0,0,0,1985,1489.20409597372,90,0,NA,NA,NA,"available"
"162",1996,"1996_MG","1996_MG_E4","MG","E4",23,"FD",34.57826087,28.5,88.3,"FD",1.304347826,22,1,"HE",0,0,0,0.173913043,1985,1573.58603663246,15,0,NA,NA,NA,"available"
"163",1996,"1996_MG","1996_MG_F1","MG","F1",17,"AT",21.9,22.8,31.3,"PL",1.117647059,16,1,"HE",0,0,0,0.764705882,1985,1417.73631286125,30,0,NA,NA,NA,"available"
"164",1996,"1996_MG","1996_MG_F2","MG","F2",27,"FD",26.28888889,20.9,65.3,"FD",1.407407407,24,3,"HE",0,0,0,0,1985,1516.78266869707,120,0,NA,NA,NA,"available"
"165",1996,"1996_MG","1996_MG_F3","MG","F3",20,"FD",20.14,19.9,32.6,"PL",1,20,0,"HE",0,0,0,0.142857143,1985,1615.06808570766,195,0,NA,NA,NA,"available"
"166",1996,"1996_MG","1996_MG_F4","MG","F4",15,"FD",23.34666667,17.5,49.5,"FD",1,15,0,"HE",0,0,0,0,1985,1709.15011912637,105,0,NA,NA,NA,"available"
"167",1996,"1996_MX","1996_MX_A1","MX","A1",37,"PL",20.27297297,20,28.7,"PL",1.162162162,35,2,"HE",0,0,0,0,1987,2794.69500804665,50,0,NA,NA,NA,"available"
"168",1996,"1996_MX","1996_MX_A2","MX","A2",30,"PL",20.71666667,20.25,30.4,"PL",1.1,29,1,"HE",0,0,0,0,1987,2693.96205560198,80,1,NA,NA,NA,"available"
"169",1996,"1996_MX","1996_MX_A3","MX","A3",32,"PL",21.20625,19.5,75.1,"FD",1.25,29,3,"HE",0,1,0,0,1987,2601.46757023807,80,1,NA,NA,NA,"available"
"170",1996,"1996_MX","1996_MX_A4","MX","A4",26,"PL",24.11153846,22.9,63.3,"FD",1.192307692,24,2,"HE",0,0,0,0,1987,2504.10376599018,90,1,NA,NA,NA,"available"
"171",1996,"1996_MX","1996_MX_A5","MX","A5",22,"PL",21.72272727,19.1,55.1,"FD",1,22,0,"HE",0,0,0,0,1987,2414.07731994114,100,1,NA,NA,NA,"available"
"172",1996,"1996_MX","1996_MX_A6","MX","A6",32,"PL",24.015625,21,44.9,"FD",1.5,27,5,"HE",0,0,0,0.03125,1987,2319.08659594029,105,1,NA,NA,NA,"available"
"173",1996,"1996_MX","1996_MX_A7","MX","A7",28,"PL",21.99285714,21.15,35.9,"SX",1.142857143,28,0,"HE",0,0,0,0.214285714,1987,2223.06093109339,95,1,NA,NA,NA,"available"
"174",1996,"1996_MX","1996_MX_A8","MX","A8",41,"PL",22.0804878,19.2,64.7,"FD",1.414634146,37,4,"HE",0,0,0,0,1987,2131.72374600852,100,1,NA,NA,NA,"available"
"175",1996,"1996_MX","1996_MX_B1","MX","B1",26,"PL",24.11923077,23.4,41.2,"PL",1.653846154,20,6,"HE",1,0,0,0.076923077,1987,3082.88226437658,15,0,NA,NA,NA,"available"
"176",1996,"1996_MX","1996_MX_B2","MX","B2",7,"FD",43.65714286,23.2,92.5,"FD",1,7,0,"HE",0,0,0,0,1987,2981.6686684614,50,0,NA,NA,NA,"available"
"177",1996,"1996_MX","1996_MX_B3","MX","B3",27,"PL",22.64074074,18.9,63.7,"FD",1.518518519,24,3,"HE",0,1,0,0.074074074,1987,2889.107113672,75,0,NA,NA,NA,"available"
"178",1996,"1996_MX","1996_MX_B4","MX","B4",29,"SX",27.74482759,19.9,92.1,"FD",1.068965517,29,0,"HE",0,0,1,0.068965517,1987,2801.79730575192,100,0,NA,NA,NA,"available"
"179",1996,"1996_MX","1996_MX_B5","MX","B5",30,"PL",20.24666667,19.3,33.3,"PL",1.1,29,1,"HE",0,0,0,0,1987,2708.89931751556,185,1,NA,NA,NA,"available"
"180",1996,"1996_MX","1996_MX_B6","MX","B6",24,"PL",22.56666667,24.25,29.4,"PL",1.166666667,22,2,"HE",0,0,0,0,1987,2617.46754810411,185,1,NA,NA,NA,"available"
"181",1996,"1996_MX","1996_MX_B7","MX","B7",28,"PL",21.78214286,20.8,32.8,"PL",1.071428571,27,1,"HE",0,0,0,0,1987,2517.63052043168,190,1,NA,NA,NA,"available"
"182",1996,"1996_MX","1996_MX_B8","MX","B8",29,"PL",20.16206897,18.5,35.4,"PL",1.206896552,27,2,"HE",0,0,0,0.275862069,1987,2423.97137205944,190,1,NA,NA,NA,"available"
"183",1996,"1996_MX","1996_MX_C1","MX","C1",30,"PL",25.80666667,21.8,57.8,"FD",1.066666667,29,1,"HE",0,0,0,0,1987,3245.5017332457,30,0,NA,NA,NA,"available"
"184",1996,"1996_MX","1996_MX_C2","MX","C2",29,"PL",20.99655172,18.3,39.9,"PL",1,29,0,"HE",0,0,0,0,1987,3153.07263117709,130,0,NA,NA,NA,"available"
"185",1996,"1996_MX","1996_MX_C3","MX","C3",19,"AT",32.16842105,24,77.5,"FD",1.736842105,15,4,"HE",0,0,0,0.315789474,1987,3061.90850489487,265,1,NA,NA,NA,"available"
"186",1996,"1996_MX","1996_MX_C4","MX","C4",39,"FD",29.74358974,26.4,71.6,"FD",1.461538462,36,3,"HE",0,0,0,0,1987,2965.42162915623,270,1,NA,NA,NA,"available"
"187",1996,"1996_MX","1996_MX_C5","MX","C5",20,"PL",26.23,21.75,92.4,"FD",1.2,19,1,"HE",0,1,0,0,1987,2884.88050417242,280,1,NA,NA,NA,"available"
"188",1996,"1996_MX","1996_MX_C6","MX","C6",30,"PL",19.02,18.9,29.8,"PL",1.066666667,29,1,"HE",0,0,0,0,1987,2778.00052729737,280,1,NA,NA,NA,"available"
"189",1996,"1996_MX","1996_MX_C7","MX","C7",15,"FD",36.80666667,37.7,82.1,"FD",1.266666667,14,1,"HE",0,1,0,0,1987,2683.28093750116,280,1,NA,NA,NA,"available"
"190",1996,"1996_MX","1996_MX_C8","MX","C8",22,"PL",24.27727273,20.7,72.5,"FD",1.318181818,21,1,"HE",0,0,0,0,1987,2598.5901704399,280,1,NA,NA,NA,"available"
"191",1996,"1996_MX","1996_MX_D1","MX","D1",23,"FD",30.10434783,31.5,54,"FD",1.391304348,20,3,"HE",0,0,0,0,1987,3264.8369057732,355,1,NA,NA,NA,"available"
"192",1996,"1996_MX","1996_MX_D2","MX","D2",19,"PL",22.74210526,20.9,35.1,"SX",1.368421053,16,3,"HE",0,0,0,0,1987,3171.6865594383,370,1,NA,NA,NA,"available"
"193",1996,"1996_MX","1996_MX_D3","MX","D3",23,"PL",23.44782609,20.1,44.4,"FD",1.260869565,20,3,"HE",0,0,0,0,1987,3077.2069885993,370,1,NA,NA,NA,"available"
"194",1996,"1996_MX","1996_MX_D4","MX","D4",22,"SX",27.19545455,24.05,80.6,"FD",1.454545455,20,2,"HE",0,2,0,0,1987,2983.29580728853,370,1,NA,NA,NA,"available"
"195",1996,"1996_MX","1996_MX_D5","MX","D5",26,"PL",20.39230769,20.25,49.1,"FD",1.115384615,25,1,"HE",0,1,0,0,1987,2889.61588718449,380,1,NA,NA,NA,"available"
"196",1996,"1996_MX","1996_MX_D6","MX","D6",26,"PL",19.20769231,18.75,32.5,"PL",1.153846154,24,2,"HE",0,0,0,0,1987,2795.80578161358,385,1,NA,NA,NA,"available"
"197",1996,"1996_MX","1996_MX_D7","MX","D7",17,"PL",25.91764706,20.1,64.5,"FD",1.058823529,17,0,"HE",0,1,0,0.117647059,1987,2704.85811291933,380,1,NA,NA,NA,"available"
"198",1996,"1996_MX","1996_MX_D8","MX","D8",22,"FD",21.90909091,16.7,57.6,"FD",1.090909091,22,0,"HE",0,0,0,0.090909091,1987,2612.66712409471,375,1,NA,NA,NA,"available"
"199",1996,"1996_RC","1996_RC_22","RC","22",13,"PL",22.13076923,19.9,45.5,"FD",1.461538462,11,2,"HE",0,0,0,0,1987,1906.67770126879,15,0,NA,NA,NA,"available"
"200",1996,"1996_RC","1996_RC_23","RC","23",16,"PL",25.66875,19,48.7,"PL",1.25,15,1,"HE",0,0,0,0.0625,1987,1935.92143911775,10,0,NA,NA,NA,"available"
"201",1996,"1996_RC","1996_RC_24","RC","24",14,"PL",21.84285714,19.6,32.4,"AT",1.071428571,14,0,"HE",0,0,0,0.357142857,1987,2118.26775279225,30,0,NA,NA,NA,"available"
"202",1996,"1996_RC","1996_RC_25","RC","25",11,"AT",24.41818182,25.7,32.1,"AT",1.636363636,9,2,"HE",0,0,0,0.727272727,1987,1892.33774205501,1,0,NA,NA,NA,"available"
"203",1996,"1996_RC","1996_RC_26","RC","26",12,"PL",23.9,23.65,30.8,"PL",1.416666667,10,2,"HE",1,0,0,0,1987,1521.17274334713,5,0,NA,NA,NA,"available"
"204",1996,"1996_RC","1996_RC_27","RC","27",13,"PL",23.81538462,21.6,34.9,"PL",1.076923077,13,0,"HE",0,0,0,0.230769231,1987,1501.01561734577,10,0,NA,NA,NA,"available"
"205",1996,"1996_RC","1996_RC_28","RC","28",5,"PL",28.66,25.8,49.1,"PL",1.2,5,0,"HE",0,0,0,0.4,1987,1570.51476052104,10,0,NA,NA,NA,"available"
"206",1996,"1996_RC","1996_RC_29","RC","29",11,"AT",25.49090909,26.6,34.9,"AT",3.090909091,5,6,"BI",0,0,0,0.428571429,1987,2556.25425273006,15,0,NA,NA,NA,"available"
"207",1996,"1996_RL","1996_RL_A1","RL","A1",32,"PL",22.575,21.1,37.3,"SX",1.90625,21,11,"HE",1,0,0,0.0625,1987,1932.40243300055,50,0,NA,NA,NA,"available"
"208",1996,"1996_RL","1996_RL_A2","RL","A2",26,"FD",23.32692308,22.15,43.4,"PL",1.192307692,24,2,"HE",0,0,0,0.038461538,1987,1904.78686466925,120,0,NA,NA,NA,"available"
"209",1996,"1996_RL","1996_RL_A3","RL","A3",14,"PL",19.99285714,19.15,33.4,"FD",1,14,0,"HE",0,0,0,0,1987,1877.12977561984,50,0,NA,NA,NA,"available"
"210",1996,"1996_RL","1996_RL_B1","RL","B1",12,"FD",36.46666667,35.85,57.5,"FD",1,12,0,"HE",0,0,0,0,1987,1827.18377965609,80,0,NA,NA,NA,"available"
"211",1996,"1996_RL","1996_RL_B2","RL","B2",17,"PL",22.02941176,19.6,36.1,"PL",1,17,0,"HE",0,0,0,0,1987,1794.2990636423,100,0,NA,NA,NA,"available"
"212",1996,"1996_RL","1996_RL_B3","RL","B3",5,"PL",18.12,17.5,24.2,"PL",1,5,0,"HE",0,0,0,0,1987,1769.59592069761,55,0,NA,NA,NA,"available"
"213",1996,"1996_RL","1996_RL_B4","RL","B4",8,"PL",23.1625,21.95,36.8,"FD",1,8,0,"HE",0,0,0,0,1987,1743.01702474554,10,0,NA,NA,NA,"available"
"214",1996,"1996_RL","1996_RL_B5","RL","B5",1,"PL",19.2,19.2,19.2,"PL",1,1,0,"HE",0,0,0,0,1987,1726.39278816134,30,0,NA,NA,NA,"available"
"215",1996,"1996_RL","1996_RL_C1","RL","C1",17,"FD",27.51764706,25.7,42,"FD",1.117647059,16,1,"HE",0,0,0,0,1987,1733.31772551022,50,0,NA,NA,NA,"available"
"216",1996,"1996_RL","1996_RL_C2","RL","C2",19,"FD",21.7,20,42,"FD",1.052631579,19,0,"HE",0,1,0,0.052631579,1987,1705.95499561768,170,0,NA,NA,NA,"available"
"217",1996,"1996_RL","1996_RL_C3","RL","C3",11,"PL",20.00909091,19.4,25.1,"PL",1,11,0,"HE",0,0,0,0,1987,1675.13226965515,70,0,NA,NA,NA,"available"
"218",1996,"1996_RL","1996_RL_C4","RL","C4",19,"PL",20.16315789,20.1,27.8,"PL",1.052631579,19,0,"HE",1,0,0,0,1987,1648.34962942729,20,0,NA,NA,NA,"available"
"219",1996,"1996_SC","1996_SC_12","SC","12",9,"PL",24.87777778,22.6,35.9,"PL",1.666666667,7,2,"HE",0,0,0,0.111111111,1988,1983.80407160557,10,0,NA,NA,NA,"available"
"220",1996,"1996_SC","1996_SC_13","SC","13",2,"PL",34.15,34.15,38.4,"PL",2.5,1,1,"HE",0,0,0,0.5,1988,1918.41154246364,20,0,NA,NA,NA,"available"
"221",1996,"1996_SC","1996_SC_14","SC","14",14,"AT",26.03571429,24.6,54.4,"FD",2.5,8,6,"HE",0,0,0,0.785714286,1988,1611.36057205419,10,0,NA,NA,NA,"available"
"222",1996,"1996_SC","1996_SC_15","SC","15",7,"AT",29.27142857,30.3,34.1,"AT",3.857142857,1,6,"BI",0,0,0,1,1988,1406.90102142232,10,0,NA,NA,NA,"available"
"223",1996,"1996_SC","1996_SC_16","SC","16",2,"PL",19.95,19.95,23.2,"PL",1,2,0,"HE",0,0,0,0,1988,1224.20792373214,10,0,NA,NA,NA,"available"
"224",1996,"1996_SC","1996_SC_17","SC","17",16,"PL",29.2,31.5,42.1,"PL",1.25,15,1,"HE",2,0,0,0,1988,1212.40184931892,1,0,NA,NA,NA,"available"
"225",1996,"1996_SC","1996_SC_18","SC","18",5,"AT",37.5,37.8,44.7,"AT",2.4,4,1,"BI",0,0,0,1,1988,1283.44748796382,5,0,NA,NA,NA,"available"
"226",1996,"1996_SC","1996_SC_19","SC","19",11,"PL",24.02727273,24.9,35.8,"AT",1.636363636,8,3,"HE",0,0,0,0.272727273,1988,1133.86730576066,15,0,NA,NA,NA,"available"
"227",1996,"1996_SC","1996_SC_20","SC","20",7,"AT",32.92857143,31.6,47.8,"AT",2.714285714,3,4,"UK",0,0,0,1,1988,1036.92183284948,10,0,NA,NA,NA,"available"
"228",1996,"1996_SC","1996_SC_21","SC","21",5,"AT",33.16,42.5,49.5,"AT",1.6,5,0,"BI",0,0,0,1,1988,1046.39861865455,20,0,NA,NA,NA,"available"
"229",1996,"1996_SC","1996_SC_22","SC","22",3,"AT",40.93333333,40.2,47.2,"AT",2.666666667,2,1,"BI",0,0,0,1,1988,717.655755936457,10,0,NA,NA,NA,"available"
"230",1996,"1996_SC","1996_SC_23","SC","23",10,"AT",40.74,47.1,54,"AT",1.8,8,2,"BI",0,0,0,1,1988,524.518625124767,25,0,NA,NA,NA,"available"
"231",1996,"1996_SC","1996_SC_24","SC","24",9,"AT",24.21111111,24.7,30.8,"AT",2.777777778,4,5,"BT",0,0,0,1,1988,524.789472949709,10,0,NA,NA,NA,"available"
"232",1996,"1996_SC","1996_SC_25","SC","25",2,"AT",23.55,23.55,25.7,"AT",3,1,1,"BI",0,0,0,1,1988,605.452594746636,5,0,NA,NA,NA,"available"
"233",1996,"1996_SW","1996_SW_B1","SW","B1",6,"PL",19.68333333,16.25,29.3,"FD",1,6,0,"HE",0,0,0,0.166666667,1985,2927.59490421159,65,0,NA,NA,NA,"available"
"234",1996,"1996_SW","1996_SW_B2","SW","B2",8,"AT",25.8,23.2,39.3,"FD",2.25,5,3,"HE",0,0,0,0.875,1985,2886.27325022991,140,0,NA,NA,NA,"available"
"235",1996,"1996_SW","1996_SW_B3","SW","B3",5,"AT",30.38,26.1,45.7,"FD",3,3,2,"BT",0,0,0,0.6,1986,2835.08414606327,240,0,NA,NA,NA,"available"
"236",1996,"1996_SW","1996_SW_B4","SW","B4",10,"AT",27.42,24.85,41.2,"FD",1.1,10,0,"HE",0,0,0,0.5,1986,2748.71486161654,350,0,NA,NA,NA,"available"
"237",1996,"1996_SW","1996_SW_B5","SW","B5",33,"FD",21.75454545,21.8,30.4,"FD",1,33,0,"HE",0,0,0,0,1986,2657.48067080063,450,0,NA,NA,NA,"available"
"238",1996,"1996_SW","1996_SW_C1","SW","C1",8,"PL",19.825,19.9,28.4,"AT",1.5,6,2,"HE",0,0,0,0.5,1986,2975.01543940601,40,0,NA,NA,NA,"available"
"239",1996,"1996_SW","1996_SW_C2","SW","C2",3,"FD",24.1,22.1,32.4,"FD",1,3,0,"HE",0,0,0,0,1986,2877.57146898593,145,0,NA,NA,NA,"available"
"240",1996,"1996_SW","1996_SW_C3","SW","C3",3,"FD",32.53333333,32.3,35.1,"FD",1,3,0,"HE",0,0,0,0,1986,2787.7534975193,250,0,NA,NA,NA,"available"
"241",1996,"1996_SW","1996_SW_C4","SW","C4",6,"AT",22.21666667,22.6,27.1,"AT",3.166666667,2,4,"BI",0,0,0,1,1986,2702.71431204952,345,0,NA,NA,NA,"available"
"242",1996,"1996_SW","1996_SW_C5","SW","C5",3,"FD",32.86666667,35.6,42,"FD",1,3,0,"HE",0,0,0,0,1986,2621.86505366521,440,0,NA,NA,NA,"available"
"243",1996,"1996_TO","1996_TO_A1","TO","A1",12,"PL",20.325,20.65,25.6,"PL",1,12,0,"HE",0,0,0,0,1985,2030.89389235114,35,0,NA,NA,NA,"available"
"244",1996,"1996_TO","1996_TO_A2","TO","A2",14,"FD",22.7,18.6,61.5,"FD",1,14,0,"HE",0,0,0,0.071428571,1985,1936.31236392915,110,0,NA,NA,NA,"available"
"245",1996,"1996_TO","1996_TO_A3","TO","A3",11,"FD",38.71818182,31.1,76.1,"FD",1.272727273,11,0,"HE",0,3,0,0,1985,1834.56280999124,95,0,NA,NA,NA,"available"
"246",1996,"1996_TO","1996_TO_A4","TO","A4",11,"FD",53.88181818,60.9,100.3,"FD",1.727272727,7,4,"HE",0,0,0,0,1985,1739.73080181344,115,0,NA,NA,NA,"available"
"247",1996,"1996_TO","1996_TO_A5","TO","A5",14,"FD",26.74285714,19.95,72,"FD",1,14,0,"HE",0,0,0,0,1985,1645.50468476552,170,0,NA,NA,NA,"available"
"248",1996,"1996_TO","1996_TO_B2","TO","B2",21,"FD",25.12857143,25.3,38.1,"AT",1.285714286,19,2,"HE",0,0,0,0.047619048,1985,1943.76596810261,85,0,NA,NA,NA,"available"
"249",1996,"1996_TO","1996_TO_B3","TO","B3",29,"FD",21.89655172,20.2,38.6,"FD",1,29,0,"HE",0,0,0,0,1985,1850.05369143399,80,0,NA,NA,NA,"available"
"250",1996,"1996_TO","1996_TO_B4","TO","B4",6,"AT",27.3,22.6,41.2,"FD",1.166666667,6,0,"HE",1,0,0,0.5,1985,1751.23364828203,100,0,NA,NA,NA,"available"
"251",1996,"1996_TO","1996_TO_B5","TO","B5",19,"FD",24.42631579,20.9,61.3,"FD",1,19,0,"HE",0,0,0,0,1985,1653.31583275605,155,0,NA,NA,NA,"available"
"252",1996,"1996_TO","1996_TO_B6","TO","B6",19,"FD",39.42105263,26.2,99.2,"FD",1.210526316,17,2,"HE",0,0,0,0,1985,1560.02388932415,165,0,NA,NA,NA,"available"
"253",1996,"1996_YY","1996_YY_B1","YY","B1",18,"SX",20.85555556,18.9,31.8,"SX",1.222222222,16,2,"HE",0,0,0,0.055555556,1985,1765.34134135568,60,0,NA,NA,NA,"available"
"254",1996,"1996_YY","1996_YY_B2","YY","B2",31,"FD",25.99677419,22.5,72.5,"FD",1.290322581,29,2,"HE",0,2,0,0,1985,1861.48850735969,145,1,NA,NA,NA,"available"
"255",1996,"1996_YY","1996_YY_B3","YY","B3",14,"FD",19.41428571,18.3,30.9,"FD",1,14,0,"HE",0,0,0,0,1985,1960.63316713236,60,1,NA,NA,NA,"available"
"256",1996,"1996_YY","1996_YY_B4","YY","B4",21,"FD",21.6047619,22.3,33.4,"FD",1,21,0,"HE",0,0,0,0,1985,2066.82266058172,65,1,NA,NA,NA,"available"
"257",1996,"1996_YY","1996_YY_B5","YY","B5",3,"FD",34.36666667,37.3,41.3,"FD",1,3,0,"HE",0,0,0,0,1985,2171.02883242556,140,1,NA,NA,NA,"available"
"258",1996,"1996_YY","1996_YY_C1","YY","C1",8,"FD",41.2125,31.75,82.8,"FD",1,8,0,"HE",0,0,0,0,1985,1743.83071947444,55,0,NA,NA,NA,"available"
"259",1996,"1996_YY","1996_YY_C2","YY","C2",17,"FD",28.9,21.4,60.2,"FD",1.411764706,14,3,"HE",0,0,0,0.058823529,1985,1846.13589990284,150,1,NA,NA,NA,"available"
"260",1996,"1996_YY","1996_YY_C3","YY","C3",27,"FD",26.95185185,22.9,59.1,"FD",1.407407407,23,4,"HE",0,0,0,0.037037037,1985,1952.3586920381,135,1,NA,NA,NA,"available"
"261",1996,"1996_YY","1996_YY_C4","YY","C4",6,"FD",23.25,22.65,28.7,"FD",1,6,0,"BU",0,0,0,0,1985,2052.37228908696,105,1,NA,NA,NA,"available"
"262",1996,"1996_YY","1996_YY_C5","YY","C5",19,"FD",17.21052632,16.8,24.1,"FD",1,19,0,"HE",0,0,0,0,1985,2153.56065974919,110,1,NA,NA,NA,"available"
"263",1996,"1996_YY","1996_YY_D1","YY","D1",21,"SX",24.0952381,20.5,45.5,"SX",1.380952381,20,1,"HE",0,0,0,0.476190476,1985,1756.79440313037,30,0,NA,NA,NA,"available"
"264",1996,"1996_YY","1996_YY_D2","YY","D2",16,"SX",31.7625,31.9,45.1,"SX",1.0625,16,0,"HE",0,0,1,0,1985,1856.68665887995,130,0,NA,NA,NA,"available"
"265",1996,"1996_YY","1996_YY_D3","YY","D3",16,"SX",31.8875,23.1,81.1,"FD",1.0625,16,0,"HE",0,1,0,0.0625,1985,1954.22924250971,145,0,NA,NA,NA,"available"
"266",1996,"1996_YY","1996_YY_D4","YY","D4",11,"FD",26.63636364,24,39.1,"FD",1.363636364,10,1,"HE",0,0,0,0,1985,2046.60442808086,50,0,NA,NA,NA,"available"
"267",1996,"1996_YY","1996_YY_D5","YY","D5",11,"FD",23.33636364,22.9,32.2,"FD",1,11,0,"HE",0,0,0,0,1985,2160.20955753192,10,0,NA,NA,NA,"available"
"268",1996,"1996_YY","1996_YY_E1","YY","E1",25,"SX",22.88,21.7,37.2,"SX",1.16,24,1,"HE",0,0,1,0,1985,1748.68063098884,15,0,NA,NA,NA,"available"
"269",1996,"1996_YY","1996_YY_E2","YY","E2",22,"SX",28.61363636,28.55,49.8,"SX",1.272727273,22,0,"HE",0,0,2,0.181818182,1985,1832.85554123992,115,0,NA,NA,NA,"available"
"270",1996,"1996_YY","1996_YY_E3","YY","E3",5,"SX",24.04,19.5,37.8,"SX",1.8,4,1,"HE",0,0,0,0.2,1985,1947.29256929918,170,0,NA,NA,NA,"available"
"271",1996,"1996_YY","1996_YY_E4","YY","E4",19,"FD",22.98947368,21.2,32.5,"FD",1,19,0,"HE",0,0,0,0,1985,2049.4776997085,75,0,NA,NA,NA,"available"
"272",1996,"1996_YY","1996_YY_E5","YY","E5",10,"FD",23.93,22.8,33.3,"FD",1,10,0,"BU",0,0,0,0,1985,2152.13449288203,15,0,NA,NA,NA,"available"
"273",1997,"1997_7M","1997_7M_A1","7M","A1",20,"AT",25.035,22.55,50.3,"PL",1.3,19,1,"HE",0,0,0,0.7,1989,1607.29477755967,50,0,NA,NA,NA,"available"
"274",1997,"1997_7M","1997_7M_A2","7M","A2",39,"AT",23.81025641,21.2,61,"PL",1.282051282,36,3,"HE",0,0,0,0.666666667,1989,1523.84844782741,150,0,NA,NA,NA,"available"
"275",1997,"1997_7M","1997_7M_A3","7M","A3",37,"FD",25.97297297,21.6,93.9,"FD",1.513513514,31,6,"HE",0,1,0,0.162162162,1989,1406.33605719439,250,0,NA,NA,NA,"available"
